"Tipo de Cambio Oficial del Dólar Estadounidense (TCO)"
"Rango de fecha de corte";2026-06-26;2026-07-30
"Rango de fecha de vigencia";2026-06-29;2026-07-31
"Monto - Expresado en dólares estadounidenses"
"N° - Número de Transacciones"
"TCO - Tipo de Cambio Oficial (En Bs/USD)"

"Fecha de corte";"Fecha de vigencia";"TC (En Bs/USD)";"BANCO BISA";;"BANCO DE CRÉDITO";;"BANCO DE LA NACIÓN ARGENTINA";;"BANCO ECONÓMICO";;"BANCO FIE";;"BANCO FORTALEZA";;"BANCO GANADERO";;"BANCO MERCANTIL SANTA CRUZ";;"BANCO NACIONAL DE BOLIVIA";;"BANCO PRODEM";;"BANCO PYME DE LA COMUNIDAD";;"BANCO PYME ECOFUTURO";;"BANCO SOLIDARIO";;"BANCO UNION";;"TOTAL BANCOS";
;;;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto;N°;Monto
2026-07-03;2026-07-06;9,5900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;9;-;-;-;-;-;-;-;-;-;-;-;-;2;9
2026-07-03;2026-07-06;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;191;105.083;136;757.251;-;-;-;-;-;-;-;-;-;-;-;-;327;862.334
2026-07-03;2026-07-06;9,6200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;-;-;-;-;-;-;-;-;-;-;-;-;2;4
2026-07-03;2026-07-06;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;2;45.083;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;45.083
2026-07-03;2026-07-06;9,7000;38;136.637;6;8.585;10;11.336;31;159.927;8;761;-;-;294;323.549;-;-;-;-;7;18.491;-;-;-;-;-;-;-;-;394;659.286
2026-07-03;2026-07-06;9,7200;3;35.460;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;35.460
2026-07-03;2026-07-06;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;33;1.391.657;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;1.391.657
2026-07-03;2026-07-06;9,7500;1;402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;402
2026-07-03;2026-07-06;9,7600;1;56.455;-;-;-;-;-;-;-;-;-;-;-;-;1;92.572;-;-;-;-;-;-;-;-;-;-;-;-;2;149.027
2026-07-03;2026-07-06;9,7800;1;386.417;-;-;-;-;-;-;-;-;1;28.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;414.417
2026-07-03;2026-07-06;9,7900;-;-;-;-;-;-;-;-;-;-;-;-;1;450.000;-;-;3;10.085;-;-;-;-;-;-;-;-;-;-;4;460.085
2026-07-03;2026-07-06;9,8000;3;95.005;6;223.547;-;-;1;53.397;-;-;1;200.000;39;2.304;3;29.594;1.071;1.855.909;-;-;3;64;-;-;3;74.276;83;318.733;1.213;2.852.828
2026-07-03;2026-07-06;9,8100;-;-;4;14.676;-;-;-;-;-;-;1;905.622;1;1.374.111;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;7;2.594.409
2026-07-03;2026-07-06;9,8200;1;129.115;4;14.640;-;-;-;-;-;-;-;-;-;-;1;1.051.501;-;-;-;-;-;-;-;-;-;-;-;-;6;1.195.256
2026-07-03;2026-07-06;9,8300;1;177.123;-;-;-;-;-;-;-;-;-;-;-;-;1;187.022;-;-;-;-;-;-;-;-;-;-;-;-;2;364.145
2026-07-03;2026-07-06;9,8400;-;-;-;-;-;-;1;300.000;-;-;-;-;1;400.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;700.000
2026-07-03;2026-07-06;9,8500;1;633.862;-;-;-;-;-;-;-;-;-;-;3;4.354.619;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4.988.480
2026-07-03;2026-07-06;9,8700;-;-;-;-;-;-;2;186.474;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;186.474
2026-07-03;2026-07-06;9,8800;-;-;-;-;-;-;-;-;-;-;-;-;3;17;-;-;-;-;-;-;-;-;-;-;1;97.200;-;-;4;97.217
2026-07-03;2026-07-06;9,8850;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;599.962;-;-;1;599.962
2026-07-03;2026-07-06;9,9000;-;-;4;1.204.340;-;-;2;306.318;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;1.510.658
2026-07-03;2026-07-06;9,9500;1;500.000;-;-;-;-;1;748.804;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.248.804
2026-07-03;2026-07-06;9,9600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.845;-;-;-;-;-;-;-;-;-;-;-;-;1;199.845
2026-07-03;2026-07-06;9,9650;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000
2026-07-03;2026-07-06;10,0000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-07-03;2026-07-06;10,2500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;59;-;-;-;-;-;-;-;-;-;-;-;-;1;59
2026-07-03;2026-07-06;TOTAL;51;2.150.476;24;1.465.788;10;11.336;38;1.754.919;8;761;3;1.133.622;569;8.446.426;150;3.817.857;1.075;2.165.993;7;18.491;3;64;5;3.815;22;802.413;83;318.733;2.048;22.090.693
2026-07-03;2026-07-06;TCO;9,84;;9,88;;9,70;;9,89;;9,70;;9,81;;9,81;;9,84;;9,80;;9,70;;9,80;;9,40;;9,85;;9,80;;9,83;

2026-07-06;2026-07-07;9,3400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;1.608;-;-;21;1.608
2026-07-06;2026-07-07;9,4300;-;-;-;-;-;-;22;21.372;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;47.414;-;-;-;-;25;68.786
2026-07-06;2026-07-07;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;1;42.440;1;6;-;-;-;-;-;-;-;-;-;-;-;-;2;42.446
2026-07-06;2026-07-07;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;199;129.283;201;260.082;-;-;-;-;-;-;-;-;-;-;-;-;400;389.365
2026-07-06;2026-07-07;9,7000;3;2.704;3;2.500;-;-;-;-;-;-;-;-;227;393.939;-;-;1;2.000;-;-;-;-;-;-;-;-;-;-;234;401.143
2026-07-06;2026-07-07;9,7300;39;105.731;7;35.701;29;5.134;-;-;17;15.603;2;2.674;12;1.124.923;-;-;9;36.096;9;4.406;-;-;-;-;-;-;-;-;124;1.330.268
2026-07-06;2026-07-07;9,7400;1;25.962;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;25.962
2026-07-06;2026-07-07;9,7500;-;-;-;-;-;-;-;-;-;-;1;8.880;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8.880
2026-07-06;2026-07-07;9,7800;1;144.935;-;-;-;-;-;-;-;-;-;-;-;-;1;21.455;-;-;-;-;-;-;-;-;-;-;-;-;2;166.390
2026-07-06;2026-07-07;9,8000;1;22.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;22.000
2026-07-06;2026-07-07;9,8299;-;-;-;-;-;-;-;-;-;-;-;-;1;69;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;69
2026-07-06;2026-07-07;9,8300;2;18.700;-;-;1;12.475;-;-;-;-;6;1.745;117;4.441;3;49.488;161;115.500;-;-;4;7.049;-;-;-;-;64;180.125;358;389.523
2026-07-06;2026-07-07;9,8302;-;-;-;-;-;-;-;-;-;-;-;-;1;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;16
2026-07-06;2026-07-07;9,8400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;1
2026-07-06;2026-07-07;9,8500;2;821.090;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;45.445;-;-;4;866.535
2026-07-06;2026-07-07;9,8620;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;500.000;-;-;2;500.000
2026-07-06;2026-07-07;9,8700;-;-;-;-;-;-;1;181.531;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;181.531
2026-07-06;2026-07-07;9,8800;1;292.281;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;292.281
2026-07-06;2026-07-07;9,8900;1;199.965;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;199.965
2026-07-06;2026-07-07;9,9000;3;1.313.120;-;-;-;-;4;695.604;-;-;-;-;1;985;2;109.876;-;-;-;-;-;-;-;-;2;10.243;-;-;12;2.129.827
2026-07-06;2026-07-07;9,9200;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;300.000
2026-07-06;2026-07-07;9,9296;-;-;-;-;-;-;-;-;-;-;-;-;1;71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;71
2026-07-06;2026-07-07;9,9300;-;-;1;849.700;-;-;-;-;-;-;-;-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;849.705
2026-07-06;2026-07-07;9,9500;1;700.000;1;505.643;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;311.275;-;-;5;1.516.918
2026-07-06;2026-07-07;9,9700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;93.599;-;-;4;93.599
2026-07-06;2026-07-07;10,0000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.100.040;-;-;-;-;-;-;-;-;-;-;-;-;2;1.100.040
2026-07-06;2026-07-07;10,0850;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;600.000;-;-;-;-;-;-;-;-;-;-;-;-;1;600.000
2026-07-06;2026-07-07;10,1500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;399.915;-;-;-;-;-;-;-;-;-;-;-;-;1;399.915
2026-07-06;2026-07-07;TOTAL;55;3.646.488;12;1.393.544;30;17.609;28;1.198.507;17;15.603;9;13.299;562;1.696.172;212;2.540.863;172;153.596;9;4.406;4;7.049;3;47.414;34;962.170;64;180.125;1.211;11.876.844
2026-07-06;2026-07-07;TCO;9,88;;9,93;;9,80;;9,89;;9,73;;9,76;;9,71;;10,00;;9,80;;9,73;;9,83;;9,43;;9,90;;9,83;;9,89;

2026-07-07;2026-07-08;9,4000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;20.294;-;-;11;20.294
2026-07-07;2026-07-08;9,4900;-;-;-;-;-;-;25;33.885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;107;-;-;-;-;28;33.992
2026-07-07;2026-07-08;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;1;43.754;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;43.754
2026-07-07;2026-07-08;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;5;43.290;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;43.290
2026-07-07;2026-07-08;9,6800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;0;-;-;-;-;-;-;-;-;-;-;-;-;1;0
2026-07-07;2026-07-08;9,6900;-;-;-;-;-;-;-;-;-;-;-;-;137;44.202;138;39.464;-;-;-;-;-;-;-;-;-;-;-;-;275;83.666
2026-07-07;2026-07-08;9,6934;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4
2026-07-07;2026-07-08;9,7000;-;-;-;-;-;-;-;-;-;-;-;-;248;296.354;-;-;-;-;-;-;-;-;-;-;-;-;-;-;248;296.354
2026-07-07;2026-07-08;9,7300;2;4.771;-;-;-;-;-;-;-;-;-;-;76;1.173.281;-;-;1;20;1;1;-;-;-;-;-;-;-;-;80;1.178.073
2026-07-07;2026-07-08;9,7500;2;1.524;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.750;-;-;-;-;-;-;-;-;-;-;4;3.274
2026-07-07;2026-07-08;9,7900;37;56.928;15;28.166;10;23.805;1;3.915;25;14.763;-;-;-;-;-;-;2;10.616;8;13.866;-;-;-;-;-;-;-;-;98;152.059
2026-07-07;2026-07-08;9,8000;3;24.851;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;939;-;-;-;-;-;-;-;-;-;-;4;25.790
2026-07-07;2026-07-08;9,8500;-;-;1;148.543;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;148.543
2026-07-07;2026-07-08;9,8700;1;62.538;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;62.538
2026-07-07;2026-07-08;9,8800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14.947;-;-;-;-;-;-;-;-;-;-;1;14.947
2026-07-07;2026-07-08;9,8900;10;305.472;-;-;1;9.659;-;-;-;-;2;200;59;250.063;1;292;148;421.862;-;-;1;2.000;-;-;-;-;79;159.336;301;1.148.883
2026-07-07;2026-07-08;9,8990;-;-;1;58.615;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;58.615
2026-07-07;2026-07-08;9,9000;-;-;1;303.030;-;-;-;-;-;-;-;-;-;-;-;-;1;2.999.975;-;-;-;-;-;-;-;-;-;-;2;3.303.005
2026-07-07;2026-07-08;9,9001;-;-;-;-;-;-;-;-;-;-;-;-;1;391;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;391
2026-07-07;2026-07-08;9,9296;-;-;-;-;-;-;-;-;-;-;-;-;1;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;68
2026-07-07;2026-07-08;9,9300;-;-;-;-;-;-;-;-;-;-;-;-;5;301.552;-;-;1;99.975;-;-;-;-;-;-;-;-;-;-;6;401.527
2026-07-07;2026-07-08;9,9400;1;493.713;-;-;-;-;-;-;-;-;-;-;1;299.982;-;-;1;1.108.125;-;-;-;-;-;-;-;-;-;-;3;1.901.820
2026-07-07;2026-07-08;9,9500;4;1.672.238;1;180.000;-;-;1;299.120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;109.900;-;-;8;2.261.258
2026-07-07;2026-07-08;9,9620;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.905;-;-;1;499.905
2026-07-07;2026-07-08;9,9700;-;-;1;99.945;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6.116;-;-;2;106.061
2026-07-07;2026-07-08;9,9800;1;1.020.000;-;-;-;-;1;500.000;-;-;-;-;2;494.208;-;-;-;-;-;-;-;-;-;-;3;1.579.970;-;-;7;3.594.179
2026-07-07;2026-07-08;10,0000;2;649.900;-;-;-;-;-;-;-;-;-;-;3;1.646.671;-;-;-;-;-;-;-;-;-;-;1;199.983;-;-;6;2.496.553
2026-07-07;2026-07-08;10,0200;1;999.960;-;-;-;-;-;-;-;-;-;-;-;-;1;1.001.429;-;-;-;-;-;-;-;-;-;-;-;-;2;2.001.389
2026-07-07;2026-07-08;10,0500;1;500.000;-;-;-;-;1;500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;97.105;-;-;3;1.097.105
2026-07-07;2026-07-08;10,0600;-;-;-;-;-;-;-;-;-;-;-;-;1;431.808;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;431.808
2026-07-07;2026-07-08;10,1100;-;-;-;-;-;-;-;-;-;-;-;-;3;600.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;600.000
2026-07-07;2026-07-08;10,1300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.199.975;-;-;-;-;-;-;-;-;-;-;1;1.199.975
2026-07-07;2026-07-08;10,1600;-;-;-;-;-;-;-;-;-;-;-;-;1;649.975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;649.975
2026-07-07;2026-07-08;TOTAL;65;5.791.895;20;818.300;11;33.464;29;1.336.920;25;14.763;2;200;545;6.275.603;141;1.041.185;159;5.858.183;9;13.867;1;2.000;3;107;20;2.513.272;79;159.336;1.109;23.859.096
2026-07-07;2026-07-08;TCO;9,97;;9,91;;9,82;;9,99;;9,79;;9,89;;9,95;;10,01;;9,95;;9,79;;9,89;;9,49;;9,97;;9,89;;9,96;

2026-07-08;2026-07-09;9,2700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;1;150.000
2026-07-08;2026-07-09;9,4600;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;8.026;-;-;22;8.026
2026-07-08;2026-07-09;9,5000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;-;-;-;-;-;-;-;-;1;150.000
2026-07-08;2026-07-09;9,5600;-;-;-;-;-;-;15;3.236;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;422;-;-;-;-;18;3.658
2026-07-08;2026-07-09;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;1;16.886;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;16.886
2026-07-08;2026-07-09;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;27.213;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;27.213
2026-07-08;2026-07-09;9,6600;-;-;-;-;-;-;-;-;-;-;-;-;1;36.855;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;36.855
2026-07-08;2026-07-09;9,6900;-;-;-;-;-;-;-;-;-;-;-;-;4;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;20
2026-07-08;2026-07-09;9,7000;-;-;-;-;-;-;-;-;-;-;-;-;34;27.902;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34;27.902
2026-07-08;2026-07-09;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;2;250.203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;250.203
2026-07-08;2026-07-09;9,7600;-;-;-;-;-;-;-;-;-;-;-;-;232;1.510.509;145;278.412;1;51;-;-;-;-;-;-;-;-;-;-;378;1.788.972
2026-07-08;2026-07-09;9,7900;1;242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;242
2026-07-08;2026-07-09;9,8000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2.990;-;-;-;-;-;-;6;4.752;-;-;10;7.742
2026-07-08;2026-07-09;9,8600;55;224.706;12;7.752;10;3.320;-;-;22;12.445;-;-;-;-;-;-;87;258.331;13;57.246;-;-;-;-;-;-;-;-;199;563.800
2026-07-08;2026-07-09;9,8700;1;34.660;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;34.660
2026-07-08;2026-07-09;9,8800;2;2.288;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2.288
2026-07-08;2026-07-09;9,8900;1;39.620;-;-;-;-;-;-;-;-;1;125.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;164.620
2026-07-08;2026-07-09;9,9000;2;108.822;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;108.822
2026-07-08;2026-07-09;9,9100;1;70.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;70.000
2026-07-08;2026-07-09;9,9500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105;2.812.505;-;-;-;-;-;-;-;-;-;-;105;2.812.505
2026-07-08;2026-07-09;9,9600;10;354.128;2;362.603;-;-;2;32.097;-;-;-;-;2;17;2;7.042;3;6.501;-;-;3;1.101;-;-;1;29.900;68;47.994;93;841.382
2026-07-08;2026-07-09;9,9603;-;-;-;-;-;-;-;-;-;-;-;-;2;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;37
2026-07-08;2026-07-09;9,9649;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
2026-07-08;2026-07-09;9,9700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;41.340;-;-;-;-;-;-;-;-;-;-;-;-;1;41.340
2026-07-08;2026-07-09;9,9800;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;150.000;-;-;2;150.000
2026-07-08;2026-07-09;9,9900;-;-;-;-;-;-;-;-;-;-;-;-;3;94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;94
2026-07-08;2026-07-09;10,0000;3;767.287;-;-;-;-;-;-;-;-;-;-;1;150.000;-;-;2;-;-;-;-;-;-;-;-;-;-;-;6;917.287
2026-07-08;2026-07-09;10,0200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3.093.065;-;-;-;-;-;-;-;-;-;-;-;-;3;3.093.065
2026-07-08;2026-07-09;10,0300;-;-;-;-;-;-;-;-;-;-;-;-;1;184.529;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;184.529
2026-07-08;2026-07-09;10,0500;-;-;-;-;-;-;-;-;-;-;-;-;1;400.000;-;-;-;-;-;-;-;-;-;-;1;13.905;-;-;2;413.905
2026-07-08;2026-07-09;10,0600;2;207.875;-;-;-;-;-;-;-;-;-;-;-;-;4;560.000;-;-;-;-;-;-;-;-;-;-;-;-;6;767.875
2026-07-08;2026-07-09;10,0700;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;375.918;-;-;-;-;-;-;1;113.600;-;-;2;489.518
2026-07-08;2026-07-09;10,1000;3;246.999;3;499.444;-;-;-;-;-;-;-;-;2;1.977.845;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;2.724.288
2026-07-08;2026-07-09;10,1500;-;-;6;394.967;-;-;-;-;-;-;1;300.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;694.967
2026-07-08;2026-07-09;10,1600;2;523.491;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;523.491
2026-07-08;2026-07-09;10,1750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;129.288;-;-;1;129.288
2026-07-08;2026-07-09;10,1850;1;100.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;100.000
2026-07-08;2026-07-09;10,2410;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.500.000
2026-07-08;2026-07-09;10,2500;-;-;-;-;-;-;-;-;-;-;-;-;1;500.000;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;2;1.500.000
2026-07-08;2026-07-09;10,2550;1;1.000.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1.000.000
2026-07-08;2026-07-09;10,2650;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1.659.895;-;-;-;-;-;-;-;-;-;-;-;-;3;1.659.895
2026-07-08;2026-07-09;10,3050;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;499.880;-;-;1;499.880
2026-07-08;2026-07-09;10,3490;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5.000.000;-;-;-;-;-;-;-;-;-;-;-;-;3;5.000.000
2026-07-08;2026-07-09;TOTAL;85;3.680.119;23;1.264.766;10;3.320;17;35.333;22;12.445;2;425.000;290;6.582.110;162;11.639.754;204;3.606.295;13;57.246;3;1.101;3;422;36;1.099.352;68;47.994;938;28.455.257
2026-07-08;2026-07-09;TCO;10,09;;10,07;;9,86;;9,92;;9,86;;10,07;;10,04;;10,21;;9,94;;9,86;;9,96;;9,56;;10,06;;9,96;;10,10;

2026-07-09;2026-07-10;7,5000;-;-;-;-;-;-;-;-;-;-;2;1.814;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1.814
2026-07-09;2026-07-10;9,6000;-;-;-;-;-;-;-;-;-;-;-;-;1;3.003;-;-;-;-;-;-;-;-;-;-;24;9.897;-;-;25;12.900
2026-07-09;2026-07-10;9,6300;-;-;-;-;-;-;-;-;-;-;-;-;1;15.301;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;15.301
2026-07-09;2026-07-10;9,7000;-;-;-;-;-;-;-;-;-;-;-;-;1;10.209;-;-;-;-;-;-;-;-;1;10;-;-;-;-;2;10.219
2026-07-09;2026-07-10;9,7300;-;-;-;-;-;-;-;-;-;-;-;-;4;270.172;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;270.172
2026-07-09;2026-07-10;9,7600;-;-;-;-;-;-;-;-;-;-;-;-;4;168;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;168
2026-07-09;2026-07-10;9,8400;-;-;-;-;-;-;-;-;-;-;-;-;41;823.895;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;823.895
2026-07-09;2026-07-10;9,8600;-;-;1;166;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;166
2026-07-09;2026-07-10;9,9000;5;14.540;-;-;-;-;-;-;-;-;-;-;132;70.774;103;64.353;-;-;-;-;-;-;-;-;-;-;-;-;240;149.666
2026-07-09;2026-07-10;9,9300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;13.333;-;-;1;13.333
2026-07-09;2026-07-10;9,9500;6;12.440;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;12.440
2026-07-09;2026-07-10;9,9650;2;120.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;120.000
2026-07-09;2026-07-10;9,9850;-;-;-;-;-;-;-;-;-;-;-;-;1;50.000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;50.000
2026-07-09;2026-07-10;9,9900;-;-;-;-;-;-;-;-;-;-;-;-;1;49.280;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;49.280
2026-07-09;2026-07-10;10,0000;24;29.036;33;178.225;8;2.932;31;14.520;14;31.651;-;-;-;-;-;-;90;430.494;15;70.219;-;-;-;-;1;36.061;-;-;216;793.137
2026-07-09;2026-07-10;10,0500;-;-;3;239.883;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;39.182;-;-;7;279.065
2026-07-09;2026-07-10;10,0600;-;-;-;-;-;-;-;-;-;-;-;-;2;4;2;500.000;-;-;-;-;-;-;-;-;-;-;-;-;4;500.004
2026-07-09;2026-07-10;10,0900;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119;136.505;-;-;-;-;-;-;-;-;-;-;119;136.505
